global_step,epoch,loss,batch_acc
142,0,0.22663071751594543,0.5522290468215942
143,0,0.24136003851890564,0.5538194179534912
144,0,0.19986793398857117,0.5553879141807556
145,0,0.2627240717411041,0.5567209124565125
146,0,0.0028544021770358086,0.0
147,0,0.15953999757766724,0.5548986196517944
148,0,0.219215527176857,0.556837260723114
149,0,0.001142494729720056,0.0
150,0,0.31526196002960205,0.5538079738616943
151,0,0.022575432434678078,0.5565378069877625
152,0,0.3055335283279419,0.5575980544090271
153,0,0.14359071850776672,0.5596590638160706
154,0,0.0008169503416866064,0.0
155,0,0.10259975492954254,0.5582932829856873
156,0,0.07279261946678162,0.5607085824012756
157,0,0.18877243995666504,0.5623022317886353
158,0,0.0025035282596945763,0.0
159,1,0.0008573989034630358,0.0
160,1,0.0078453803434968,0.0
161,1,0.2605038285255432,0.25
162,1,0.0053586289286613464,0.0
163,1,0.0,0.34375
164,1,0.05674700438976288,0.4427083432674408
165,1,0.05860127508640289,0.5133928656578064
166,1,0.36560824513435364,0.53125
167,1,0.5179109573364258,0.5277777910232544
168,1,0.0015555499121546745,0.0
169,1,0.001224595820531249,0.0
170,1,0.01193264964967966,0.0
171,1,0.00041337712900713086,0.0
172,1,0.2557218372821808,0.3950892984867096
173,1,0.29415756464004517,0.41458332538604736
174,1,0.06959023326635361,0.4453125
175,1,0.06838137656450272,0.47242647409439087
176,1,0.0586872361600399,0.4982638955116272
177,1,0.07065653800964355,0.5197368264198303
178,1,0.011170964688062668,0.0
179,1,0.17057068645954132,0.5104166865348816
180,1,0.15884366631507874,0.5269886255264282
181,1,0.16929590702056885,0.54076087474823
182,1,0.19395311176776886,0.5520833134651184
183,1,0.0005922986892983317,0.0
184,1,0.045932233333587646,0.5456730723381042
185,1,0.0,0.5613425970077515
186,1,0.15432244539260864,0.5703125
187,1,0.0008666327921673656,0.0
188,1,0.201893612742424,0.559374988079071
189,1,0.11466913670301437,0.569556474685669
190,1,0.0006264286348596215,0.0
191,1,0.08160409331321716,0.5625
192,1,0.001094078179448843,0.0
193,1,0.002333274809643626,0.0
194,1,0.11726003140211105,0.5390625
195,1,0.1555769443511963,0.5472972989082336
196,1,0.05601504445075989,0.5575658082962036
197,1,0.10952180624008179,0.5657051205635071
198,1,0.0021889186464250088,0.0
199,1,0.14692553877830505,0.5594512224197388
200,1,0.17387641966342926,0.566220223903656
201,1,0.0030347395222634077,0.0
202,1,0.1503658890724182,0.5603693127632141
203,1,0.0014673674013465643,0.0
204,1,0.15983732044696808,0.5536684989929199
205,1,0.00040280038956552744,0.0
206,1,0.2630630135536194,0.5462239384651184
207,1,0.0013534468598663807,0.0
208,1,0.16907942295074463,0.5418750047683716
209,1,0.11250992119312286,0.5490196347236633
210,1,0.08656853437423706,0.5558894276618958
211,1,0.11833098530769348,0.5619103908538818
212,1,0.26384979486465454,0.5653935074806213
213,1,0.1843341886997223,0.5698863863945007
214,1,0.003326045349240303,0.0
215,1,0.012328404933214188,0.0
216,1,0.02419942617416382,0.5571120977401733
217,1,0.24326840043067932,0.5603813529014587
218,1,0.12556079030036926,0.565625011920929
219,1,0.0016750979702919722,0.0
220,1,0.0005120369023643434,0.0
221,1,0.11162098497152328,0.5525793433189392
222,1,0.07944429665803909,0.55810546875
223,1,0.4071279764175415,0.5596153736114502
224,1,0.022195318713784218,0.5658143758773804
225,1,0.0002976846881210804,0.0
226,1,0.09686722606420517,0.5620404481887817
227,1,0.14513906836509705,0.5665760636329651
228,1,0.30952346324920654,0.5691964030265808
229,1,0.0011577907716855407,0.0
230,1,0.048313312232494354,0.56640625
231,1,0.04902077093720436,0.5714897513389587
232,1,0.12956121563911438,0.5755912065505981
233,1,0.21076950430870056,0.57833331823349
234,1,0.12456918507814407,0.5818256735801697
235,1,0.0011784256203100085,0.0
236,1,0.23452958464622498,0.5765224099159241
237,1,0.04632623493671417,0.5810917615890503
238,1,0.08196759968996048,0.585156261920929
239,1,0.045034170150756836,0.5895061492919922
240,1,0.0652099996805191,0.59375
241,1,0.0010093336459249258,0.0
242,1,0.19480454921722412,0.5892857313156128
243,1,0.0008382204687222838,0.0
244,1,0.07137638330459595,0.5861191749572754
245,1,0.11581730842590332,0.5894396305084229
246,1,0.14298145473003387,0.5923295617103577
247,1,0.0,0.5965589880943298
248,1,0.28138476610183716,0.5982638597488403
249,1,0.1999988704919815,0.6006181240081787
250,1,0.11705325543880463,0.6036005616188049
251,1,0.11381562799215317,0.6065188050270081
252,1,0.0007625353755429387,0.0
253,1,0.025130510330200195,0.6039473414421082
254,1,0.2173244059085846,0.6064453125
255,1,0.0004770770319737494,0.0
256,1,0.045534759759902954,0.6036351919174194
257,1,0.17394661903381348,0.6057449579238892
258,1,0.14566144347190857,0.6078125238418579
259,1,0.3629041314125061,0.6092203259468079
260,1,0.04656669497489929,0.6124387383460999
261,1,0.0008215912966988981,0.0
262,1,0.0030405386351048946,0.0
263,1,0.0442127101123333,0.6041666865348816
264,1,0.07976754009723663,0.6070165038108826
265,1,0.21411901712417603,0.6086448431015015
266,1,0.16833621263504028,0.6105324029922485
267,1,0.024621710181236267,0.6138188242912292
268,1,0.1162075474858284,0.6161931753158569
269,1,0.47470366954803467,0.616272509098053
270,1,0.09020030498504639,0.6188616156578064
271,1,0.008118664845824242,0.0
272,1,0.11740680038928986,0.6156798005104065
273,1,0.21634632349014282,0.617119550704956
274,1,0.001304528908804059,0.0
275,1,0.0005958072142675519,0.0
276,1,0.39885109663009644,0.6067267060279846
277,1,0.105584517121315,0.6089810729026794
278,1,0.27749747037887573,0.610156238079071
279,1,0.20344549417495728,0.6115702390670776
280,1,0.004344086162745953,0.0
281,1,0.19581338763237,0.6082317233085632
282,1,0.02521454356610775,0.6111391186714172
283,1,0.0011274488642811775,0.0
284,1,0.10908812284469604,0.6083829402923584
285,1,0.0007854242576286197,0.0
286,1,0.10481042414903641,0.605712890625
287,1,0.005161306820809841,0.0
288,1,0.008996270596981049,0.0
289,1,0.2521100640296936,0.597328245639801
290,1,0.052508849650621414,0.5999053120613098
291,1,0.037229012697935104,0.6026785969734192
292,1,0.008505123667418957,0.0
293,1,0.04775466397404671,0.6006944179534912
294,1,0.20067168772220612,0.6022518277168274
295,1,0.14817233383655548,0.6040145754814148
296,1,0.12114216387271881,0.6062046885490417
297,1,0.0008668070076964796,0.0
298,1,0.0005139507702551782,0.0
299,1,0.37212300300598145,0.598625898361206
300,1,0.00436394102871418,0.0
301,1,0.06630842387676239,0.596809446811676
302,1,0.17320126295089722,0.5983073115348816
303,1,0.060628775507211685,0.6006465554237366
304,1,0.16434332728385925,0.6023116707801819
305,1,0.001578803057782352,0.0
306,1,0.00642218766734004,0.0
307,1,0.04536105692386627,0.5964764952659607
308,1,0.012138361111283302,0.0
309,1,0.1211419403553009,0.5943708419799805
310,1,0.05775175988674164,0.5966283082962036
311,1,0.0007787719368934631,0.0
312,1,0.3326070308685303,0.5935471057891846
313,1,0.023429065942764282,0.5959677696228027
314,1,0.04719111695885658,0.5981570482254028
315,1,0.0,0.6005175113677979
316,1,0.1656460165977478,0.6020569801330566
317,1,0.11539556086063385,0.6037735939025879
318,2,0.14348241686820984,0.875
319,2,0.0424233078956604,0.921875
320,2,0.0015504979528486729,0.0
321,2,0.21252332627773285,0.6640625
322,2,0.001286350772716105,0.0
323,2,0.04808839038014412,0.5989583134651184
324,2,0.00553816556930542,0.0
325,2,0.0031397640705108643,0.0
326,2,0.14885282516479492,0.4930555522441864
327,2,0.0016859187744557858,0.0
328,2,0.14584079384803772,0.4829545319080353
329,2,0.035581231117248535,0.5234375
330,2,0.007020906545221806,0.0
331,2,0.18786782026290894,0.5066964030265808
332,2,0.0008845499251037836,0.0
333,2,0.06668241322040558,0.501953125
334,2,0.18121817708015442,0.5202205777168274
335,2,0.32561206817626953,0.5329861044883728
336,2,0.09227901697158813,0.5509868264198303
337,2,0.1421542465686798,0.567187488079071
338,2,0.0064350878819823265,0.0
339,2,0.04792371764779091,0.5582386255264282
340,2,0.1211560070514679,0.57201087474823
341,2,0.07029952108860016,0.5859375
342,2,0.003392038168385625,0.0
343,2,0.008203472942113876,0.0
344,2,0.05415482074022293,0.5555555820465088
345,2,0.0007988229626789689,0.0
346,2,0.0006127395899966359,0.0
347,2,0.0006856995169073343,0.0
348,2,0.04489035904407501,0.5151209831237793
349,2,0.239706352353096,0.5244140625
350,2,0.0020726951770484447,0.0
351,2,0.2580486536026001,0.5165441036224365
352,2,0.11289478838443756,0.5267857313156128
353,2,0.001766845816746354,0.0
354,2,0.025766033679246902,0.5244932174682617
355,2,0.1805928349494934,0.5320723652839661
356,2,0.001974961254745722,0.0
357,2,0.000796905776951462,0.0
358,2,0.0011123698204755783,0.0
359,2,0.0029163374565541744,0.0
360,2,0.005088393576443195,0.0
361,2,0.0005461128894239664,0.0
362,2,0.0012817381648346782,0.0
363,2,0.004877142142504454,0.0
364,2,0.2958754897117615,0.44614362716674805
365,2,0.1312907636165619,0.4544270932674408
366,2,0.017039088532328606,0.0
367,2,0.007294241804629564,0.0
368,2,0.0,0.4466911852359772
369,2,0.0012156721204519272,0.0
370,2,0.08479335904121399,0.44693395495414734
371,2,0.15925472974777222,0.45428240299224854
372,2,0.0007870302652008832,0.0
373,2,0.0018384659197181463,0.0
374,2,0.12389534711837769,0.44572368264198303
375,2,0.052654191851615906,0.4542025923728943
376,2,0.359676718711853,0.4586864411830902
377,2,0.045075710862874985,0.4671874940395355
378,2,0.08727888762950897,0.47438523173332214
379,2,0.3916315734386444,0.47883063554763794
380,2,0.02344381809234619,0.4866071343421936
381,2,0.13358856737613678,0.49267578125
382,2,0.000980681274086237,0.0
383,2,0.004243449307978153,0.0
384,2,0.001289290958084166,0.0
385,2,0.005014596972614527,0.0
386,2,0.0004938673810102046,0.0
387,2,0.6667485237121582,0.45625001192092896
388,2,0.007816563360393047,0.0
389,2,0.10824733227491379,0.4557291567325592
390,2,0.05874955654144287,0.4623287618160248
391,2,0.19447442889213562,0.46706080436706543
392,2,0.0035913935862481594,0.0
393,2,0.0025413702242076397,0.0
394,2,0.10810178518295288,0.46063312888145447
395,2,0.0014565601013600826,0.0
396,2,0.15583911538124084,0.4600474536418915
397,2,0.09037809073925018,0.46562498807907104
398,2,0.002781002316623926,0.0
399,2,0.12123258411884308,0.46493902802467346
400,2,0.0012303772382438183,0.0
401,2,0.0,0.4654017984867096
402,2,0.045202307403087616,0.47095587849617004
403,2,0.0007975821499712765,0.0
404,2,0.0017185875913128257,0.0
405,2,0.10097615420818329,0.46484375
406,2,0.17343080043792725,0.46875
407,2,0.007576642092317343,0.0
408,2,0.0047166915610432625,0.0
409,2,0.0007178862579166889,0.0
410,2,0.0018097290303558111,0.0
411,2,0.0011130990460515022,0.0
412,2,0.0,0.44934210181236267
413,2,0.000526231830008328,0.0
414,2,0.22500187158584595,0.4484536051750183
415,2,0.0008471095934510231,0.0
416,2,0.0008876386564224958,0.0
417,2,0.00038507755380123854,0.0
418,2,0.0017491213511675596,0.0
419,2,0.2935766577720642,0.43382352590560913
420,2,0.059636760503053665,0.43871358036994934
421,2,0.00026892084861174226,0.0
422,2,0.12359370291233063,0.4386904835700989
423,2,0.393537312746048,0.4404481053352356
424,2,0.0008413505274802446,0.0
425,2,0.21873052418231964,0.43952545523643494
426,2,0.02346024662256241,0.4443807303905487
427,2,0.023640669882297516,0.4491477310657501
428,2,0.0006665766704827547,0.0
429,2,0.0020507830195128918,0.0
430,2,0.08599232137203217,0.44524335861206055
431,2,0.04578004404902458,0.4495614171028137
432,2,0.0028122770600020885,0.0
433,2,0.022972472012043,0.4501616358757019
434,2,0.17463421821594238,0.45325854420661926
435,2,0.001934726838953793,0.0
436,2,0.0029282933101058006,0.0
437,2,0.025701645761728287,0.44999998807907104
438,2,0.520754337310791,0.4514462947845459
439,2,0.15438354015350342,0.45466187596321106
440,2,0.0,0.458841472864151
441,2,0.0018258452182635665,0.0
442,2,0.00103913398925215,0.0
443,2,0.21109861135482788,0.4541170597076416
444,2,0.23874065279960632,0.4566929042339325
445,2,0.001233741408213973,0.0
446,2,0.23856580257415771,0.4554263651371002
447,2,0.00038723211036995053,0.0
448,2,0.002766511868685484,0.0
449,2,0.001496422104537487,0.0
450,2,0.0016563392709940672,0.0
451,2,0.07311201840639114,0.44519588351249695
452,2,0.1367768943309784,0.4481481611728668
453,2,0.05646159499883652,0.4517463147640228
454,2,0.04731377214193344,0.4552919566631317
455,2,0.07058534771203995,0.4585597813129425
456,2,0.14374956488609314,0.46133092045783997
457,2,0.14396613836288452,0.46406251192092896
458,2,0.1736144721508026,0.46653369069099426
459,2,0.3013904094696045,0.46852993965148926
460,2,0.11439238488674164,0.4713723659515381
461,2,0.0021569966338574886,0.0
462,2,0.0010735619580373168,0.0
463,2,0.11500650644302368,0.46767979860305786
464,2,0.004727321211248636,0.0
465,2,0.13987551629543304,0.46727195382118225
466,2,0.20052511990070343,0.469379186630249
467,2,0.0004282505251467228,0.0
468,2,0.023220038041472435,0.469577819108963
469,2,0.1824953705072403,0.47183388471603394
470,2,0.1315528154373169,0.4744689464569092
471,2,0.0,0.4776785671710968
472,2,0.1269453763961792,0.48024192452430725
473,2,0.09494277834892273,0.48297277092933655
474,2,0.0004611659678630531,0.0
475,2,0.2198677957057953,0.48200157284736633
476,2,0.3080146610736847,0.4836871027946472
477,3,0.09558112174272537,0.90625
478,3,0.01322977151721716,0.0
479,3,0.0,0.625
480,3,0.04640686884522438,0.703125
481,3,0.09329798817634583,0.737500011920929
482,3,0.1417463719844818,0.7552083134651184
483,3,0.14938801527023315,0.7678571343421936
484,3,0.057473134249448776,0.7890625
485,3,0.00039490225026383996,0.0
486,3,0.0011707487283274531,0.0
487,3,0.0004161115502938628,0.0
488,3,0.0016473149880766869,0.0
489,3,0.09619130939245224,0.5528846383094788
490,3,0.09018649905920029,0.578125
491,3,0.14455105364322662,0.5958333611488342
492,3,0.004350613337010145,0.0
493,3,0.0012801771517843008,0.0
494,3,0.006438455078750849,0.0
495,3,0.08488596975803375,0.5180920958518982
496,3,0.15021613240242004,0.535937488079071
497,3,0.15533120930194855,0.5520833134651184
498,3,0.0016966554103419185,0.0
499,3,0.0003556726733222604,0.0
500,3,0.0012138929450884461,0.0
501,3,0.09406930953264236,0.4987500011920929
502,3,0.08008112013339996,0.5144230723381042
503,3,0.06869319081306458,0.5300925970077515
504,3,0.047005970031023026,0.5446428656578064
505,3,0.023239079862833023,0.5592672228813171
506,3,0.0022995194885879755,0.0
507,3,0.0013596767093986273,0.0
508,3,0.0008315048180520535,0.0
509,3,0.056269753724336624,0.5198863744735718
510,3,0.0008221522439271212,0.0
511,3,0.04731757938861847,0.5169642567634583
512,3,0.006725185550749302,0.0
513,3,0.4088151156902313,0.5092905163764954
514,3,0.0004736497066915035,0.0
515,3,0.001079097157344222,0.0
516,3,0.0037716813385486603,0.0
517,3,0.09330327063798904,0.48170730471611023
518,3,0.08132080733776093,0.4918154776096344
519,3,0.00049239257350564,0.0
520,3,0.07913164794445038,0.4900568127632141
521,3,0.04712246358394623,0.5
522,3,0.02383257821202278,0.5101901888847351
523,3,0.0037153486628085375,0.0
524,3,0.1031375303864479,0.5071614384651184
525,3,0.004615246783941984,0.0
526,3,0.0008311427664011717,0.0
527,3,0.046473827213048935,0.4957107901573181
528,3,0.023326020687818527,0.504807710647583
529,3,0.24764934182167053,0.5100235939025879
530,3,0.0492706373333931,0.5179398059844971
531,3,0.00030339538352563977,0.0
532,3,0.0031475459691137075,0.0
533,3,0.05966656655073166,0.5071271657943726
534,3,0.0012466006446629763,0.0
535,3,0.0010614658240228891,0.0
536,3,0.02237107791006565,0.49791666865348816
537,3,0.047242894768714905,0.5051229596138
538,3,0.0058352588675916195,0.0
539,3,0.000898029888048768,0.0
540,3,0.10276471823453903,0.4951171875
541,3,0.090441033244133,0.5014423131942749
542,3,0.0010148708242923021,0.0
543,3,0.000511496386025101,0.0
544,3,0.0005500031402334571,0.0
545,3,0.09654361754655838,0.4850543439388275
546,3,0.0014665095368400216,0.0
547,3,0.0016198031371459365,0.0
548,3,0.0028755730018019676,0.0
549,3,0.10803423821926117,0.4708904027938843
550,3,0.5158325433731079,0.47297295928001404
551,3,0.0,0.4795833230018616
552,3,0.0006829206831753254,0.0
553,3,0.04581724852323532,0.47930195927619934
554,3,0.0035678993444889784,0.0
555,3,0.00039761114749126136,0.0
556,3,0.0014081987319514155,0.0
557,3,0.1444442719221115,0.46643519401550293
558,3,0.05769631266593933,0.4721798896789551
559,3,0.20351892709732056,0.4755271077156067
560,3,0.17459595203399658,0.4795386791229248
561,3,0.0021080789156258106,0.0
562,3,0.00403963727876544,0.0
563,3,0.24366122484207153,0.4719827473163605
564,3,0.010337329469621181,0.0
565,3,0.0006397300749085844,0.0
566,3,0.0014717008452862501,0.0
567,3,0.0002631722600199282,0.0
568,3,0.0007838705205358565,0.0
569,3,0.0006965653738006949,0.0
570,3,0.17918682098388672,0.4458111822605133
571,3,0.00037670283927582204,0.0
572,3,0.012391757220029831,0.0
573,3,0.004141563083976507,0.0
574,3,0.003472359152510762,0.0
575,3,0.00037092959973961115,0.0
576,3,0.3788772225379944,0.4259375035762787
577,3,0.05177360028028488,0.4310024678707123
578,3,0.00041353513370268047,0.0
579,3,0.0003031964006368071,0.0
580,3,0.0004737607087008655,0.0
581,3,0.0020449606236070395,0.0
582,3,0.07116004824638367,0.4192216992378235
583,3,0.001524683553725481,0.0
584,3,0.001636333530768752,0.0
585,3,0.0,0.41657111048698425
586,3,0.3191973567008972,0.41960227489471436
587,3,0.023977752774953842,0.42454954981803894
588,3,0.0013512539444491267,0.0
589,3,0.0006275908090174198,0.0
590,3,0.0008938979590311646,0.0
591,3,0.005672003608196974,0.0
592,3,0.09466734528541565,0.4140625
593,3,0.03646373003721237,0.4188034236431122
594,3,0.09803716838359833,0.42293432354927063
595,3,0.0024344895500689745,0.0
596,3,0.08693201839923859,0.4234375059604645
597,3,0.08088237047195435,0.4274276793003082
598,3,0.04340805858373642,0.4316086173057556
599,3,0.0033206644002348185,0.0
600,3,0.0011421195231378078,0.0
601,3,0.05969218164682388,0.42875000834465027
602,3,0.08040383458137512,0.43278768658638
603,3,0.000589789473451674,0.0
604,3,0.26277175545692444,0.432373046875
605,3,0.20487502217292786,0.43531978130340576
606,3,0.1288508027791977,0.4384615421295166
607,3,0.14528678357601166,0.44179388880729675
608,3,0.2070891410112381,0.44460228085517883
609,3,0.07962038367986679,0.44807329773902893
610,3,0.03606110438704491,0.45195895433425903
611,3,0.03582223504781723,0.4557870328426361
612,3,0.04243658855557442,0.4595588147640228
613,3,0.0806150883436203,0.46281933784484863
614,3,0.0018351429607719183,0.0
615,3,0.1704932302236557,0.4620054066181183
616,3,0.057314272969961166,0.4654017984867096
617,3,0.38436588644981384,0.46653369069099426
618,3,0.11796656250953674,0.4694102108478546
619,3,0.14929232001304626,0.4722464978694916
620,3,0.1392415463924408,0.4750434160232544
621,3,0.0007150020683184266,0.0
622,3,0.02415696531534195,0.4751712381839752
623,3,0.00035742780892178416,0.0
624,3,0.0009761879919096828,0.0
625,3,0.0015876458492130041,0.0
626,3,0.022730005905032158,0.4689583480358124
627,3,0.08205869793891907,0.4718542993068695
628,3,0.14874579012393951,0.47430098056793213
629,3,0.0002372084418311715,0.0
630,3,0.04767632856965065,0.4742288887500763
631,3,0.17427298426628113,0.47641128301620483
632,3,0.1256934404373169,0.4789663553237915
633,3,0.07954592257738113,0.48168790340423584
634,3,0.046024389564991,0.48457279801368713
635,3,0.0008276859298348427,0.0
636,4,0.15779703855514526,0.84375
637,4,0.07216081768274307,0.875
638,4,0.12386559695005417,0.875
639,4,0.10919570922851562,0.875
640,4,0.00394359789788723,0.0
641,4,0.0,0.7447916865348816
642,4,0.09309002012014389,0.7633928656578064
643,4,0.009575240314006805,0.0
644,4,0.001002272474579513,0.0
645,4,0.240128755569458,0.609375
646,4,0.0014605815522372723,0.0
647,4,0.0005554991657845676,0.0
648,4,0.3891339600086212,0.5144230723381042
649,4,0.08147068321704865,0.5424107313156128
650,4,0.06960494816303253,0.5666666626930237
651,4,0.1115378737449646,0.5859375
652,4,0.31325340270996094,0.5900735259056091
653,4,0.0007543991087004542,0.0
654,4,0.00023945960856508464,0.0
655,4,0.4617899954319,0.535937488079071
656,4,0.0010992122115567327,0.0
657,4,0.0009677682537585497,0.0
658,4,0.38551151752471924,0.4945652186870575
659,4,0.00031548459082841873,0.0
660,4,0.3860870897769928,0.48249998688697815
661,4,0.3186556100845337,0.4891826808452606
662,4,0.1364240050315857,0.5034722089767456
663,4,0.25099486112594604,0.5122767686843872
664,4,0.618769109249115,0.5118534564971924
665,4,0.16227489709854126,0.5229166746139526
666,4,0.0812034010887146,0.5352822542190552
667,4,0.16768741607666016,0.5439453125
668,4,0.19051402807235718,0.5511363744735718
669,4,0.15299613773822784,0.560661792755127
670,4,0.2668309807777405,0.5651785731315613
671,4,0.0005547477630898356,0.0
672,4,0.23695749044418335,0.5557432174682617
673,4,0.3281271755695343,0.5583881735801697
674,4,0.046382658183574677,0.5681089758872986
675,4,0.2141779661178589,0.573437511920929
676,4,0.06976661086082458,0.5815548896789551
677,4,0.13971352577209473,0.5877976417541504
678,4,0.15983182191848755,0.5944767594337463
679,4,0.06462930887937546,0.6022727489471436
680,4,0.004132956266403198,0.0
681,4,0.0021817381493747234,0.0
682,4,0.0,0.5844414830207825
683,4,0.1672925055027008,0.5891926884651184
684,4,0.00368824927136302,0.0
685,4,0.0006720550591126084,0.0
686,4,0.049357347190380096,0.5729166865348816
687,4,0.2118305116891861,0.5775240659713745
688,4,0.05138855427503586,0.5843160152435303
689,4,0.05993307754397392,0.5908564925193787
690,4,0.0011871745809912682,0.0
691,4,0.10732873529195786,0.5859375
692,4,0.0011463173432275653,0.0
693,4,0.001569269923493266,0.0
694,4,0.04495441913604736,0.5720338821411133
695,4,0.0855400562286377,0.5776041746139526
696,4,0.0032399403862655163,0.0
697,4,0.24393630027770996,0.5715726017951965
698,4,0.0,0.5778769850730896
699,4,0.0041197300888597965,0.0
700,4,0.008392957970499992,0.0
