b_acc,epoch,epoch_loss,loss,lr-AdamW,step
0.8229166865348816,3,,0.09374336898326874,,479
,,,,0.0002,489
0.536057710647583,3,,0.09324514865875244,,489
,,,,0.0002,499
0.0,3,,0.0011160571593791246,,499
,,,,0.0002,509
0.595643937587738,3,,0.0839763656258583,,509
,,,,0.0002,519
0.0,3,,0.0005533554358407855,,519
,,,,0.0002,529
0.5507075190544128,3,,0.18149639666080475,,529
,,,,0.0002,539
0.0,3,,0.0010403604246675968,,539
,,,,0.0002,549
0.4623287618160248,3,,0.0464789941906929,,549
,,,,0.0002,559
0.46837350726127625,3,,0.18515844643115997,,559
,,,,0.0002,569
0.0,3,,0.001063450239598751,,569
,,,,0.0002,579
0.43871358036994934,3,,0.06004278361797333,,579
,,,,0.0002,589
0.0,3,,0.0030348014552146196,,589
,,,,0.0002,599
0.4451219439506531,3,,0.056720271706581116,,599
,,,,0.0002,609
0.45465224981307983,3,,0.13938650488853455,,609
,,,,0.0002,619
0.4523601531982422,3,,0.14760920405387878,,619
,,,,0.0002,629
0.0,3,,0.0005010116728954017,,629
,3,0.06933021545410156,,,635
,,,,0.0002,639
0.875,4,,0.07794833183288574,,639
,,,,0.0002,649
0.5625,4,,0.13417372107505798,,649
,,,,0.0002,659
0.0,4,,0.0005541567225009203,,659
,,,,0.0002,669
0.5726103186607361,4,,0.16397325694561005,,669
,,,,0.0002,679
0.0,4,,0.008610248565673828,,679
,,,,0.0002,689
0.5815972089767456,4,,0.16616089642047882,,689
,,,,0.0002,699
0.0,4,,0.006233219522982836,,699
,,,,0.0002,709
0.5608108043670654,4,,0.10430911183357239,,709
,,,,0.0002,719
0.5677083134651184,4,,0.09890931099653244,,719
,,,,0.0002,729
0.0,4,,0.001719125546514988,,729
,,,,0.0002,739
0.5474759340286255,4,,0.025353113189339638,,739
,,,,0.0002,749
0.530975878238678,4,,0.0,,749
,,,,0.0002,759
0.0,4,,0.0006294627673923969,,759
,,,,0.0002,769
0.0,4,,0.0013309071073308587,,769
,,,,0.0002,779
0.484375,4,,0.0,,779
,,,,0.0002,789
0.4811282455921173,4,,0.12596753239631653,,789
,4,0.07331609725952148,,,794
,,,,0.0002,799
0.0,5,,0.002922041341662407,,799
,,,,0.0002,809
0.4895833432674408,5,,0.05868958309292793,,809
,,,,0.0002,819
0.4712499976158142,5,,0.1552543044090271,,819
,,,,0.0002,829
0.0,5,,0.0008382057421840727,,829
,,,,0.0002,839
0.37986111640930176,5,,0.11191908270120621,,839
,,,,0.0002,849
0.0,5,,0.00024407054297626019,,849
,,,,0.0002,859
0.0,5,,0.0008855035994201899,,859
,,,,0.0002,869
0.0,5,,0.0018358180532231927,,869
,,,,0.0002,879
0.4643382430076599,5,,0.025466620922088623,,879
,,,,0.0002,889
0.47039473056793213,5,,0.08871932327747345,,889
,,,,0.0002,899
0.0,5,,0.005113737657666206,,899
,,,,0.0002,909
0.4953804314136505,5,,0.04410829767584801,,909
,,,,0.0002,919
0.5044999718666077,5,,0.08271844685077667,,919
,,,,0.0002,929
0.0,5,,0.0007314917747862637,,929
,,,,0.0002,939
0.4991379380226135,5,,0.07914871722459793,,939
,,,,0.0002,949
0.5014113187789917,5,,0.13850581645965576,,949
,5,0.0704447478055954,,,953
,,,,0.0002,959
0.0,6,,0.005240345373749733,,959
,,,,0.0002,969
0.560546875,6,,0.12265273183584213,,969
,,,,0.0002,979
0.0,6,,0.004967894870787859,,979
,,,,0.0002,989
0.5381944179534912,6,,0.0,,989
,,,,0.0002,999
0.0,6,,0.0009529750677756965,,999
,,,,0.0002,1009
0.5217633843421936,6,,0.04802822321653366,,1009
,,,,0.0002,1019
0.5501893758773804,6,,0.0,,1019
,,,,0.0002,1029
0.5476973652839661,6,,0.11498624831438065,,1029
,,,,0.0002,1039
0.0,6,,0.0030723046511411667,,1039
,,,,0.0002,1049
0.5777994990348816,6,,0.056587934494018555,,1049
,,,,0.0002,1059
0.0,6,,0.0036436684895306826,,1059
,,,,0.0002,1069
0.5654633641242981,6,,0.04808314889669418,,1069
,,,,0.0002,1079
0.5701884627342224,6,,0.1893775761127472,,1079
,,,,0.0002,1089
0.5553768277168274,6,,0.06938797235488892,,1089
,,,,0.0002,1099
0.0,6,,0.0019365728367120028,,1099
,,,,0.0002,1109
0.0,6,,0.005248280242085457,,1109
,6,0.08497243374586105,,,1112
,,,,0.0002,1119
0.2767857015132904,7,,0.0,,1119
,,,,0.0002,1129
0.27941176295280457,7,,0.045143675059080124,,1129
,,,,0.0002,1139
0.3854166567325592,7,,0.11167845129966736,,1139
,,,,0.0002,1149
0.37922295928001404,7,,0.10499503463506699,,1149
,,,,0.0002,1159
0.0,7,,0.0017572520300745964,,1159
,,,,0.0002,1169
0.0,7,,0.0022854688577353954,,1169
,,,,0.0002,1179
0.40391790866851807,7,,0.10955755412578583,,1179
,,,,0.0002,1189
0.0,7,,0.0006626948015764356,,1189
,,,,0.0002,1199
0.0,7,,0.001776195364072919,,1199
,,,,0.0002,1209
0.4088273048400879,7,,0.09292326867580414,,1209
,,,,0.0002,1219
0.0,7,,0.0030128699727356434,,1219
,,,,0.0002,1229
0.39423078298568726,7,,0.2228054702281952,,1229
,,,,0.0002,1239
0.0,7,,0.005116994492709637,,1239
,,,,0.0002,1249
0.3875456154346466,7,,0.0924752950668335,,1249
,,,,0.0002,1259
0.41028910875320435,7,,0.05335164815187454,,1259
,,,,0.0002,1269
0.4166003167629242,7,,0.17251241207122803,,1269
,7,0.04411967471241951,,,1271
,,,,0.0002,1279
0.0,8,,0.000842970737721771,,1279
,,,,0.0002,1289
0.0,8,,0.00028218881925567985,,1289
,,,,0.0002,1299
0.4765625,8,,0.2949333190917969,,1299
,,,,0.0002,1309
0.5419408082962036,8,,0.06633976101875305,,1309
,,,,0.0002,1319
0.5,8,,0.0,,1319
,,,,0.0002,1329
0.5366379022598267,8,,0.0492485836148262,,1329
,,,,0.0002,1339
0.0,8,,0.0005648670485243201,,1339
,,,,0.0002,1349
0.0,8,,0.000990075757727027,,1349
,,,,0.0002,1359
0.0,8,,0.011760041117668152,,1359
,,,,0.0002,1369
0.0,8,,0.0014623961178585887,,1369
,,,,0.0002,1379
0.0,8,,0.0009396420791745186,,1379
,,,,0.0002,1389
0.5055614113807678,8,,0.0731906071305275,,1389
,,,,0.0002,1399
0.509765625,8,,0.11280301958322525,,1399
,,,,0.0002,1409
0.5253623127937317,8,,0.03695483133196831,,1409
,,,,0.0002,1419
0.0,8,,0.0003676803898997605,,1419
,,,,0.0002,1429
0.0,8,,0.004881293047219515,,1429
,8,0.07061675190925598,,,1430
,,,,0.0002,1439
0.0,9,,0.0033360710367560387,,1439
,,,,0.0002,1449
0.0,9,,0.007749812677502632,,1449
,,,,0.0002,1459
0.0,9,,0.0011847681598737836,,1459
,,,,0.0002,1469
0.0,9,,0.006079118698835373,,1469
,,,,0.0002,1479
0.4426020383834839,9,,0.052641380578279495,,1479
,,,,0.0002,1489
0.47669491171836853,9,,0.0,,1489
,,,,0.0002,1499
0.4954710006713867,9,,0.14553996920585632,,1499
,,,,0.0002,1509
0.0,9,,0.0013987607089802623,,1509
,,,,0.0002,1519
0.0,9,,0.007564377039670944,,1519
,,,,0.0002,1529
0.0,9,,0.0010874170111492276,,1529
,,,,0.0002,1539
0.5129013657569885,9,,0.14261193573474884,,1539
,,,,0.0002,1549
0.0,9,,0.002645495580509305,,1549
,,,,0.0002,1559
0.0,9,,0.0009349719621241093,,1559
,,,,0.0002,1569
0.0,9,,0.001540876692160964,,1569
,,,,0.0002,1579
0.49517616629600525,9,,0.05095909908413887,,1579
,,,,0.0002,1589
0.0,9,,0.0012662012595683336,,1589
,9,0.07091566175222397,,,1589
,,,,6e-05,1599
0.19374999403953552,10,,0.0,,1599
,,,,6e-05,1609
0.0,10,,0.004836637061089277,,1609
,,,,6e-05,1619
0.29895833134651184,10,,0.09843248873949051,,1619
,,,,6e-05,1629
0.0,10,,0.0010580280795693398,,1629
,,,,6e-05,1639
0.0,10,,0.0002958439872600138,,1639
,,,,6e-05,1649
0.2953124940395355,10,,0.12041626870632172,,1649
,,,,6e-05,1659
0.0,10,,0.0008761673234403133,,1659
,,,,6e-05,1669
0.0,10,,0.0014120189007371664,,1669
,,,,6e-05,1679
0.0,10,,0.001481307903304696,,1679
,,,,6e-05,1689
0.0,10,,0.0006983638741075993,,1689
,,,,6e-05,1699
0.28352272510528564,10,,0.3445729613304138,,1699
,,,,6e-05,1709
0.0,10,,0.0024919374845921993,,1709
,,,,6e-05,1719
0.0,10,,0.003591824322938919,,1719
,,,,6e-05,1729
0.0,10,,0.006584783084690571,,1729
,,,,6e-05,1739
0.0,10,,0.0014309126418083906,,1739
,10,0.04287290573120117,,,1748
,,,,6e-05,1749
0.0,11,,0.0006141384365037084,,1749
,,,,6e-05,1759
0.0,11,,0.001679374952800572,,1759
,,,,6e-05,1769
0.2604166567325592,11,,0.062434300780296326,,1769
,,,,6e-05,1779
0.2620967626571655,11,,0.35267001390457153,,1779
,,,,6e-05,1789
0.0,11,,0.00043970136903226376,,1789
,,,,6e-05,1799
0.0,11,,0.004710042383521795,,1799
,,,,6e-05,1809
0.0,11,,0.0006799557013437152,,1809
,,,,6e-05,1819
0.0,11,,0.0007948834681883454,,1819
,,,,6e-05,1829
0.0,11,,0.001476301345974207,,1829
,,,,6e-05,1839
0.21737636625766754,11,,0.0488426610827446,,1839
,,,,6e-05,1849
0.23112623393535614,11,,0.21885734796524048,,1849
,,,,6e-05,1859
0.0,11,,0.00014787206600885838,,1859
,,,,6e-05,1869
0.0,11,,0.00027786160353571177,,1869
,,,,6e-05,1879
0.22662213444709778,11,,0.10063133388757706,,1879
,,,,6e-05,1889
0.0,11,,0.0002478801179677248,,1889
,,,,6e-05,1899
0.22475165128707886,11,,0.05026780068874359,,1899
,11,0.02918766252696514,,,1907
,,,,6e-05,1909
0.0,12,,0.00032719920272938907,,1909
,,,,6e-05,1919
0.0,12,,0.0004240364651195705,,1919
,,,,6e-05,1929
0.0,12,,0.0001977498468477279,,1929
,,,,6e-05,1939
0.0,12,,0.0019406899809837341,,1939
,,,,6e-05,1949
0.0,12,,0.0011059204116463661,,1949
,,,,6e-05,1959
0.21875,12,,0.0,,1959
,,,,6e-05,1969
0.19858871400356293,12,,0.06123308092355728,,1969
,,,,6e-05,1979
0.0,12,,0.0018052043160423636,,1979
,,,,6e-05,1989
0.0,12,,0.0008552245562896132,,1989
,,,,6e-05,1999
0.0,12,,0.005989887751638889,,1999
,,,,6e-05,2009
0.2242647111415863,12,,0.044574350118637085,,2009
,,,,6e-05,2019
0.0,12,,0.0023785775993019342,,2019
,,,,6e-05,2029
0.23206967115402222,12,,0.2533836364746094,,2029
,,,,6e-05,2039
0.0,12,,0.0015075013507157564,,2039
,,,,6e-05,2049
0.0,12,,0.000408784078899771,,2049
,,,,6e-05,2059
0.0,12,,0.0004731030494440347,,2059
,12,0.03619876876473427,,,2066
,,,,6e-05,2069
0.0,13,,0.0006118622259236872,,2069
,,,,6e-05,2079
0.0,13,,0.0006605988601222634,,2079
,,,,6e-05,2089
0.23641304671764374,13,,0.02207881025969982,,2089
,,,,6e-05,2099
0.0,13,,0.0006072053220123053,,2099
,,,,6e-05,2109
0.0,13,,0.0002478846872691065,,2109
,,,,6e-05,2119
0.0,13,,0.0005248964298516512,,2119
,,,,6e-05,2129
0.0,13,,0.0004877440514974296,,2129
,,,,6e-05,2139
0.0,13,,0.002594652120023966,,2139
,,,,6e-05,2149
0.14984939992427826,13,,0.33963221311569214,,2149
,,,,6e-05,2159
0.0,13,,0.00424171844497323,,2159
,,,,6e-05,2169
0.1447208672761917,13,,0.311390221118927,,2169
,,,,6e-05,2179
0.0,13,,0.0013736584223806858,,2179
,,,,6e-05,2189
0.0,13,,0.0006613151635974646,,2189
,,,,6e-05,2199
0.0,13,,0.0016170599265024066,,2199
,,,,6e-05,2209
0.0,13,,0.00068812002427876,,2209
,,,,6e-05,2219
0.0,13,,0.005607935134321451,,2219
,13,0.022810613736510277,,,2225
,,,,6e-05,2229
0.0,14,,0.00026410602731630206,,2229
,,,,6e-05,2239
0.0,14,,0.0018636640161275864,,2239
,,,,6e-05,2249
0.0,14,,0.0007331033702939749,,2249
,,,,6e-05,2259
0.0,14,,0.0014082995476201177,,2259
,,,,6e-05,2269
0.0,14,,0.000257722131209448,,2269
,,,,6e-05,2279
0.0,14,,0.00022301195713225752,,2279
,,,,6e-05,2289
0.0,14,,0.0017891570460051298,,2289
,,,,6e-05,2299
0.15413852035999298,14,,0.06597846001386642,,2299
,,,,6e-05,2309
0.0,14,,0.0018983863992616534,,2309
,,,,6e-05,2319
0.16023936867713928,14,,0.10353785753250122,,2319
,,,,6e-05,2329
0.0,14,,0.0007324357284232974,,2329
,,,,6e-05,2339
0.0,14,,0.0006404928280971944,,2339
,,,,6e-05,2349
0.0,14,,0.0006950211245566607,,2349
,,,,6e-05,2359
0.0,14,,0.0007926349644549191,,2359
,,,,6e-05,2369
0.1614583283662796,14,,0.03763044625520706,,2369
,,,,6e-05,2379
0.0,14,,0.0019607534632086754,,2379
,14,0.023839710280299187,,,2384
,,,,6e-05,2389
0.0,15,,0.0003799823753070086,,2389
,,,,6e-05,2399
0.0,15,,0.00023542287817690521,,2399
,,,,6e-05,2409
0.0,15,,0.0006378873949870467,,2409
,,,,6e-05,2419
0.0,15,,0.0010001568589359522,,2419
,,,,6e-05,2429
0.0,15,,0.0004145426210016012,,2429
,,,,6e-05,2439
0.11647727340459824,15,,0.046615857630968094,,2439
,,,,6e-05,2449
0.0,15,,0.0014010481536388397,,2449
,,,,6e-05,2459
0.15958333015441895,15,,0.06683702766895294,,2459
,,,,6e-05,2469
0.0,15,,0.00046502973418682814,,2469
,,,,6e-05,2479
0.0,15,,0.0006071558455005288,,2479
,,,,6e-05,2489
0.0,15,,0.000432778790127486,,2489
,,,,6e-05,2499
0.0,15,,0.0005075366352684796,,2499
,,,,6e-05,2509
0.0,15,,0.0017521969275549054,,2509
,,,,6e-05,2519
0.0,15,,0.0010426235385239124,,2519
,,,,6e-05,2529
0.0,15,,0.00022711569909006357,,2529
,,,,6e-05,2539
0.0,15,,0.0007566433632746339,,2539
,15,0.015557876788079739,,,2543
,,,,6e-05,2549
0.0,16,,0.0004975202609784901,,2549
,,,,6e-05,2559
0.10546875,16,,0.27013474702835083,,2559
,,,,6e-05,2569
0.0,16,,0.0005459426902234554,,2569
,,,,6e-05,2579
0.0,16,,0.0001884225639514625,,2579
,,,,6e-05,2589
0.0,16,,0.0010155600029975176,,2589
,,,,6e-05,2599
0.1233258917927742,16,,0.0,,2599
,,,,6e-05,2609
0.0,16,,0.00045027228770777583,,2609
,,,,6e-05,2619
0.0,16,,0.0002490430197212845,,2619
,,,,6e-05,2629
0.0,16,,0.0005209242226555943,,2629
,,,,6e-05,2639
0.0,16,,0.0006165880477055907,,2639
,,,,6e-05,2649
0.0,16,,0.0019463554490357637,,2649
,,,,6e-05,2659
0.1737607717514038,16,,0.0,,2659
,,,,6e-05,2669
0.0,16,,0.0014949904289096594,,2669
,,,,6e-05,2679
0.19416360557079315,16,,0.15649814903736115,,2679
,,,,6e-05,2689
0.20034246146678925,16,,0.046071022748947144,,2689
,,,,6e-05,2699
0.0,16,,0.00041985383722931147,,2699
,16,0.029210548847913742,,,2702
,,,,6e-05,2709
0.0,17,,0.00031161983497440815,,2709
,,,,6e-05,2719
0.0,17,,0.00040730147156864405,,2719
,,,,6e-05,2729
0.0,17,,0.001189477276057005,,2729
,,,,6e-05,2739
0.2246621549129486,17,,0.3509928286075592,,2739
,,,,6e-05,2749
0.0,17,,0.002345939865335822,,2749
,,,,6e-05,2759
0.0,17,,0.0009169012773782015,,2759
,,,,6e-05,2769
0.17583955824375153,17,,0.049884404987096786,,2769
,,,,6e-05,2779
0.0,17,,0.0002432933251839131,,2779
,,,,6e-05,2789
0.0,17,,0.0005432975594885647,,2789
,,,,6e-05,2799
0.0,17,,0.00215638754889369,,2799
,,,,6e-05,2809
0.15858644247055054,17,,0.024522893130779266,,2809
,,,,6e-05,2819
0.1677350401878357,17,,0.057666026055812836,,2819
,,,,6e-05,2829
0.17667323350906372,17,,0.07094112783670425,,2829
,,,,6e-05,2839
0.0,17,,0.0006413842784240842,,2839
,,,,6e-05,2849
0.0,17,,0.0008579524583183229,,2849
,,,,6e-05,2859
0.0,17,,0.000786630786024034,,2859
,17,0.03024350292980671,,,2861
,,,,6e-05,2869
0.0,18,,0.000524938281159848,,2869
,,,,6e-05,2879
0.0,18,,0.0004156692884862423,,2879
,,,,6e-05,2889
0.0,18,,0.0006823978619650006,,2889
,,,,6e-05,2899
0.0,18,,0.0018686734838411212,,2899
,,,,6e-05,2909
0.0,18,,0.0005359863280318677,,2909
,,,,6e-05,2919
0.19450430572032928,18,,0.05966971069574356,,2919
,,,,6e-05,2929
0.0,18,,0.0027211366686969995,,2929
,,,,6e-05,2939
0.0,18,,0.0013290662318468094,,2939
,,,,6e-05,2949
0.0,18,,0.0005291628767736256,,2949
,,,,6e-05,2959
0.0,18,,0.0003574482398107648,,2959
,,,,6e-05,2969
0.0,18,,0.0005555612733587623,,2969
,,,,6e-05,2979
0.0,18,,0.00015140372852329165,,2979
,,,,6e-05,2989
0.152587890625,18,,0.02753073163330555,,2989
,,,,6e-05,2999
0.15353260934352875,18,,0.344610333442688,,2999
,,,,6e-05,3009
0.0,18,,0.0004434474394656718,,3009
,,,,6e-05,3019
0.0,18,,0.0006157988682389259,,3019
,18,0.013109789229929447,,,3020
,,,,6e-05,3029
0.0,19,,0.0006748443120159209,,3029
,,,,6e-05,3039
0.0,19,,0.0006439402932301164,,3039
,,,,6e-05,3049
0.0,19,,0.0015149262035265565,,3049
,,,,6e-05,3059
0.15144230425357819,19,,0.12498243898153305,,3059
,,,,6e-05,3069
0.0,19,,0.0003278408548794687,,3069
,,,,6e-05,3079
0.16154660284519196,19,,0.03867684677243233,,3079
,,,,6e-05,3089
0.0,19,,0.001426762668415904,,3089
,,,,6e-05,3099
0.0,19,,0.00037115448503755033,,3099
,,,,6e-05,3109
0.0,19,,0.0009925438789650798,,3109
,,,,6e-05,3119
0.16161616146564484,19,,0.26865172386169434,,3119
,,,,6e-05,3129
0.0,19,,0.0015358125092461705,,3129
,,,,6e-05,3139
0.0,19,,0.000735947338398546,,3139
,,,,6e-05,3149
0.1378391534090042,19,,0.0916033685207367,,3149
,,,,6e-05,3159
0.0,19,,0.001673314138315618,,3159
,,,,6e-05,3169
0.0,19,,0.005530074704438448,,3169
,,,,6e-05,3179
0.13443395495414734,19,,0.12751567363739014,,3179
,19,0.02050723135471344,,,3179
,,,,1.8e-05,3189
0.0,20,,0.0008061419357545674,,3189
,,,,1.8e-05,3199
0.0,20,,0.0006131370319053531,,3199
,,,,1.8e-05,3209
0.0,20,,0.0008508403552696109,,3209
,,,,1.8e-05,3219
0.0,20,,0.0005642566829919815,,3219
,,,,1.8e-05,3229
0.0,20,,0.0006265098345465958,,3229
,,,,1.8e-05,3239
0.0,20,,0.0002951670903712511,,3239
,,,,1.8e-05,3249
0.0,20,,0.0002655712596606463,,3249
,,,,1.8e-05,3259
0.0,20,,0.0002468380844220519,,3259
,,,,1.8e-05,3269
0.0,20,,0.00024162705813068897,,3269
,,,,1.8e-05,3279
0.0,20,,0.0002560594002716243,,3279
,,,,1.8e-05,3289
0.0,20,,0.00044785309000872076,,3289
,,,,1.8e-05,3299
0.0,20,,0.00044582097325474024,,3299
,,,,1.8e-05,3309
0.0,20,,0.0016651262994855642,,3309
,,,,1.8e-05,3319
0.0,20,,0.0008252981351688504,,3319
,,,,1.8e-05,3329
0.0,20,,0.0008831968298181891,,3329
,20,0.02232065238058567,,,3338
,,,,1.8e-05,3339
0.0,21,,0.0002779839560389519,,3339
,,,,1.8e-05,3349
0.0,21,,0.0005210997769609094,,3349
,,,,1.8e-05,3359
0.0,21,,0.000226815405767411,,3359
,,,,1.8e-05,3369
0.0,21,,0.000950475805439055,,3369
,,,,1.8e-05,3379
0.0,21,,0.0004699090786743909,,3379
,,,,1.8e-05,3389
0.0,21,,0.0013304241001605988,,3389
,,,,1.8e-05,3399
0.12551230192184448,21,,0.04720782861113548,,3399
,,,,1.8e-05,3409
0.0,21,,0.00039062928408384323,,3409
,,,,1.8e-05,3419
0.0,21,,0.0005134219536557794,,3419
,,,,1.8e-05,3429
0.0,21,,0.0002585586626082659,,3429
,,,,1.8e-05,3439
0.0,21,,0.0008546861354261637,,3439
,,,,1.8e-05,3449
0.0,21,,0.00034054488060064614,,3449
,,,,1.8e-05,3459
0.0,21,,0.00030473864171653986,,3459
,,,,1.8e-05,3469
0.0,21,,0.0004850090481340885,,3469
,,,,1.8e-05,3479
0.11835106462240219,21,,0.11857330054044724,,3479
,,,,1.8e-05,3489
0.0,21,,0.00031696452060714364,,3489
,21,0.017784764990210533,,,3497
,,,,1.8e-05,3499
0.0,22,,0.002399945165961981,,3499
,,,,1.8e-05,3509
0.3125,22,,0.02657761424779892,,3509
,,,,1.8e-05,3519
0.0,22,,0.001429299358278513,,3519
,,,,1.8e-05,3529
0.0,22,,0.00022179243387654424,,3529
,,,,1.8e-05,3539
0.0,22,,0.0013032208662480116,,3539
,,,,1.8e-05,3549
0.0,22,,0.0003239355864934623,,3549
,,,,1.8e-05,3559
0.0,22,,0.0003973597486037761,,3559
,,,,1.8e-05,3569
0.0,22,,0.001209809328429401,,3569
,,,,1.8e-05,3579
0.0,22,,0.0009360347758047283,,3579
,,,,1.8e-05,3589
0.0,22,,0.0004292006487958133,,3589
,,,,1.8e-05,3599
0.11397058516740799,22,,0.02696257457137108,,3599
,,,,1.8e-05,3609
0.0,22,,0.0008146611507982016,,3609
,,,,1.8e-05,3619
0.0,22,,0.0009798337705433369,,3619
,,,,1.8e-05,3629
0.0,22,,0.00015188282122835517,,3629
,,,,1.8e-05,3639
0.0,22,,0.0010620453394949436,,3639
,,,,1.8e-05,3649
0.0,22,,0.001231344067491591,,3649
,22,0.02581331506371498,,,3656
,,,,1.8e-05,3659
0.0,23,,0.0003098059678450227,,3659
,,,,1.8e-05,3669
0.0,23,,0.001889625214971602,,3669
,,,,1.8e-05,3679
0.0,23,,0.0022732322104275227,,3679
,,,,1.8e-05,3689
0.0,23,,0.00029139264370314777,,3689
,,,,1.8e-05,3699
0.0,23,,0.00024663060321472585,,3699
,,,,1.8e-05,3709
0.0,23,,0.0004557431675493717,,3709
,,,,1.8e-05,3719
0.0,23,,0.00022447886294685304,,3719
,,,,1.8e-05,3729
0.0,23,,0.0014661196619272232,,3729
,,,,1.8e-05,3739
0.0,23,,0.002460956573486328,,3739
,,,,1.8e-05,3749
0.17641128599643707,23,,0.0,,3749
,,,,1.8e-05,3759
0.0,23,,0.001866749138571322,,3759
,,,,1.8e-05,3769
0.184734508395195,23,,0.026777047663927078,,3769
,,,,1.8e-05,3779
0.0,23,,0.0004899780615232885,,3779
,,,,1.8e-05,3789
0.0,23,,0.0003210917639080435,,3789
,,,,1.8e-05,3799
0.0,23,,0.00021303237008396536,,3799
,,,,1.8e-05,3809
0.0,23,,0.0022667543962597847,,3809
,23,0.03025670535862446,,,3815
,,,,1.8e-05,3819
0.0,24,,0.0012214414309710264,,3819
,,,,1.8e-05,3829
0.0,24,,0.0005880355602130294,,3829
,,,,1.8e-05,3839
0.0,24,,0.001233744202181697,,3839
,,,,1.8e-05,3849
0.0,24,,0.0002556703984737396,,3849
,,,,1.8e-05,3859
0.0,24,,0.0008229900849983096,,3859
,,,,1.8e-05,3869
0.0,24,,0.00042080963612534106,,3869
,,,,1.8e-05,3879
0.0,24,,0.0003674858598969877,,3879
,,,,1.8e-05,3889
0.0,24,,0.0022588397841900587,,3889
,,,,1.8e-05,3899
0.0,24,,0.00022753393568564206,,3899
,,,,1.8e-05,3909
0.0,24,,0.00021272632875479758,,3909
,,,,1.8e-05,3919
0.09465144574642181,24,,0.4131395220756531,,3919
,,,,1.8e-05,3929
0.0,24,,0.0002219505695393309,,3929
,,,,1.8e-05,3939
0.0,24,,0.0008826097473502159,,3939
,,,,1.8e-05,3949
0.0,24,,0.0006614327430725098,,3949
,,,,1.8e-05,3959
0.0,24,,0.0013872814597561955,,3959
,,,,1.8e-05,3969
0.0,24,,0.0006151400157250464,,3969
,24,0.014523424208164215,,,3974
,,,,1.8e-05,3979
0.0,25,,0.0007964062970131636,,3979
,,,,1.8e-05,3989
0.0,25,,0.00017520695109851658,,3989
,,,,1.8e-05,3999
