global_step,epoch,loss,batch_acc
142,0,0.16446158289909363,0.5539772510528564
143,0,0.2717728912830353,0.5553385615348816
144,0,0.19619742035865784,0.5568965673446655
145,0,0.2535328269004822,0.5582191944122314
146,0,0.0010057664476335049,0.0
147,0,0.12755626440048218,0.556587815284729
148,0,0.20256608724594116,0.5585150718688965
149,0,0.0010174931958317757,0.0
150,0,0.27723267674446106,0.5556705594062805
151,0,0.04660836607217789,0.5581825375556946
152,0,0.2764250934123993,0.5594362616539001
153,0,0.1308138072490692,0.5614854097366333
154,0,0.000836262886878103,0.0
155,0,0.14158593118190765,0.5598958134651184
156,0,0.0,0.5625
157,0,0.0013750472571700811,0.0
158,0,0.0019709663465619087,0.0
